,kanda_name,sarga,verse_ref,shloka,translation
6283,Aranya,9,३-९-२८,"तदार्य कलुषा बुद्धिः जायते शस्त्र सेवनात् |
पुनर् गत्वात् तत् अयोध्यायाम् क्षत्र धर्मम् चरिष्यसि","""Weapon admiring mind becomes maligned with avariciousness, you may therefore follow the tenet of Kshatriya-s 
on going to Ayodhya again..."
6284,Aranya,9,३-९-२९,"अक्षया तु भवेत् प्रीतिः श्वश्रू श्वशुरयोः मम |
यदि राज्यम् हि संन्यस्य भवेत् त्वम् निरतो मुनिः","""Everlasting satisfaction will be there to my father-in-law and mothers-in-laws, on your becoming a 
devout sage even after forfeiture of kingdom..."
6285,Aranya,9,३-९-३०,"धर्मात् अर्थः प्रभवति धर्मात् प्रभवते सुखम् |
धर्मेण लभते सर्वम् धर्म सारम् इदम् जगत्","""From virtuousness prosperity emanates, from righteousness happiness, and by honourableness all are 
achieved, and this universe is the essence of probity..."
6286,Aranya,9,३-९-३१,"आत्मानम् नियमैः तैः तैः कर्षयित्वा प्रयत्नतः |
प्राप्यते निपुणैः धर्मो न सुखात् लभते सुखम्","""Experts will make efforts to exhaust their own selves with those and those principles, thus they realise 
sublimity... unachievable is pleasure by pleasuring alone..."
6287,Aranya,9,३-९-३२,"नित्यम् शुचि मतिः सौम्य चर धर्मम् तपो वने |
सर्वम् हि विदितम् तुभ्यम् त्रैलोक्यम् अपि तत्त्वतः","""Always tread along the righteousness with a pure mind, oh, gentle one, and specially in these sagely 
forests... you know everything in all the three worlds, in all its nuances..."
6288,Aranya,9,३-९-३३,"स्त्री चापलात् एतत् उदाहृतम् मे
धर्मम् च वक्तुम् तव कः समर्थः |
विचार्य बुद्ध्या तु सह अनुजेन
यत् रोचते तत् कुरु म अचिरेण","""I cite all this with my womanly waver, and who is capable to talk to you about dharma? Ponder mindfully 
along with your brother, and what that is appropriate, you do it...but not belatedly..."
6289,Aranya,10,४-१०-१,"वाक्यम् एतत् तु वैदेह्या व्याहृतम् भर्तृ भक्त्या |
श्रुत्वा धर्मे स्थितो रामः प्रत्युवाच जानकीम्","On hearing all of the words said by Vaidehi, in adoration of her husband, he who abides by virtue alone 
that Rama replied Janaki."
6290,Aranya,10,४-१०-२,"हितम् उक्तम् त्वया देवि स्निग्धया सदृशम् वचः |
कुलम् व्यपदिशन्त्या च धर्मज्ञे जनक आत्मजे","""You have said beneficial, friendlily words that are seemlier to your disposition, oh, lady, which 
are apt to speak of your familial brought up, for you are the daughter of virtue-knowing Janaka."
6291,Aranya,10,४-१०-३,"किम् नु वक्ष्यामि अहम् देवि त्वया एव उक्तम् इदम् वचः |
क्षत्रियैः धार्यते चापो न आर्त शब्दो भवेद् 
इति","""What more shall I say, oh, lady, since it is said that 'a warrior handles a bow so that misery's tears 
cease to flow...' and this saying is iterated even by you..."
6292,Aranya,10,४-१०-४,"ते च आर्ता दण्डकारण्ये मुनयः संशित व्रताः |
माम् सीते स्वयम् आगम्य शरण्याः शरणम् गताः","""Oh! Seetha, those shleterable sages of Dandaka forest have approached me sombrely on their own, and 
thus they came into my refuge..."
6293,Aranya,10,४-१०-५,"वसन्तः काल कालेषु वने मूल फल अशनाः |
न लभन्ते सुखम् भीरु राक्षसैः क्रूर कर्मभिः","""Subsisting on fruits and tubers, living at all the time in forests those sages are not getting quietude, 
as they are scared by the demons with invidious deeds..."
